sample,D_angle,D_position,bottom_internal_pull_strength,bottom_morse_cutoff,bottom_morse_u0,bottom_morse_v0,bottom_morse_xi1,bottom_morse_xi2,cil_intensity,cil_wall_intensity,run_speed_min,run_to_tumble_rate_max,run_to_tumble_rate_min,theta_alignment,top_internal_pull_strength,top_morse_cutoff,top_morse_u0,top_morse_v0,top_morse_xi1,top_morse_xi2,tumble_to_run_rate_max,tumble_to_run_rate_min,cohesion_rg,penetration,front_x,pareto
55,0.11424047067628054,0.05393338050515632,3.309088860507419,103.40476012432616,6.32147324845654,14.381104361888788,15.377726610685684,91.99500650194304,0.06598154063717603,0.014099919693569971,61.55636714543041,1.1582945519068713,0.14963349900421585,5.271419524181494,3.1028366824861897,57.907434780597995,30.10813035113682,43.12912798130367,4.453111404881046,16.60006322553614,2.204864438481186,1.5908718098265118,17.827520653778382,12.189052035407315,132.25867221094745,false
56,0.0032565586361177346,0.1025570730981289,1.8270695427820214,96.40581353420421,17.283235515308455,12.882600312589194,9.817125461997598,83.39923280801486,0.05609334350724903,0.06589188353513585,63.43048803899063,0.1673267226521759,0.12108230995022978,1.0680210622389812,1.1176200251185606,57.73289511286593,12.905567647285284,51.599028803217394,2.402869858178076,73.09978611789252,0.9769009738339873,0.7968756540058723,NaN,NaN,NaN,false
57,0.1490712742626692,0.0778033502293631,3.350417805519405,71.83495591697621,15.484623483557638,6.182622071056032,6.0639410178166315,91.23357161058453,0.07568358836630493,0.025232524106811996,68.2068281208563,0.9027101596838151,0.1083079256946616,1.1949453942322115,3.2012652040902796,39.1579251613259,71.57358747073422,37.79729074046348,12.950620010376273,82.62999645523895,1.3253259320035526,1.1443252986375771,16.96436196088463,-5.730065871142713,116.0080782958955,false
58,0.10149160244011418,0.020476504722872584,2.5183176960293827,72.89423975613941,8.015105454656798,12.629183022882042,22.807666388344394,21.289126460280762,0.05590961948946872,0.06782779264193853,39.51566966081961,1.031399993723785,0.07343068420576607,3.877840635334146,2.45475546181333,33.230116639680766,70.39694837412567,55.160740217762054,10.808308720685677,55.32278023936576,2.7591097251802164,0.5556274516579028,23.0637559850526,7.777950919065503,134.63129929771063,false
59,0.1941139265239494,0.06274121595341076,3.8940717867230052,64.86225360520953,8.331255898084237,10.898256971979043,13.83997692003897,80.30383140464424,0.046292725420480886,0.01556819769185606,35.53631992804769,0.7436110103357272,0.1809713663022592,6.186166107059238,2.5632432372845915,80.49708241431594,90.57456042887793,34.06093038336913,6.056533666686418,48.66699579331018,1.917659256530801,1.6150692089182053,15.661708180649377,-1.0930968207461191,118.38000216809962,false
60,0.24000417882119637,0.0571137016237075,1.79834502715623,66.63493847074662,19.545424202314244,8.520706158098271,18.13631124052922,60.477798522465314,0.07336047766659377,0.035120687274446026,31.38108821555328,0.19912615848250612,0.11689956448827024,4.743065970679292,3.675067161735284,41.16178744978605,15.108250081439778,29.604893536022633,10.58331341131623,38.86443253585104,1.0796690453312743,0.6241161966421758,33.17488474593985,17.73318817543224,152.28348476888254,false
61,0.1097788818250292,0.02671364442685157,2.594713064086875,108.83631691707656,11.251139238243114,2.3216314232086197,16.594906858153003,54.80381238558225,0.06476130312309991,0.04362107987353134,36.403803703288276,0.7954792527647612,0.09622556463415106,0.5878960358279975,2.668387224431382,54.24295919358534,15.239486235038093,48.03357474536966,4.6160658356144175,89.94373076497808,2.4779505010230647,0.8972542679045612,NaN,NaN,NaN,false
62,0.20766211003717835,0.10924214329367238,2.447686963491306,79.55084009997972,4.306060440893107,12.623882759703315,12.19626608394823,25.752061142699915,0.05592054449026627,0.06342998248197441,54.918933597900306,0.9173594951760357,0.048832824794322466,1.7358587960745127,2.7270142104240414,49.12882299985271,74.04019652571574,33.3973310615651,9.304729859763441,81.0837428927271,1.1764915550798491,0.5809246028228783,11.290495024268132,-7.767226460203638,105.23009601333993,false
63,0.21171404598997387,0.03634657839567127,1.386107183465016,100.50736044738619,22.8106769526465,9.830141411849496,3.7559944563128203,95.65488970214864,0.06969507891278391,0.05347231750863559,20.011999905724664,1.1277865069922333,0.16440085181707909,0.1263457728313503,1.5406034458024354,43.96609309007626,54.00609892093313,13.626962730789026,11.089561184212798,52.88956636088053,2.5183463514327453,0.9371787392613157,12.78954078250016,-3.0759023717889633,107.12557301674804,false
64,0.24378651840429263,0.10124414775873225,3.264724263829735,71.40127243082362,5.641824241198174,4.223106993292237,24.14715370713396,75.09510389564335,0.038867095696180125,0.022424541464971224,49.930165700956366,0.9090973168061047,0.12956387252944845,3.2721158970442485,0.7633389543519149,51.37302184558464,119.67954561449284,44.734375507799655,6.94194903717623,89.18619908717532,1.8442488705020303,0.3994083887317278,NaN,NaN,NaN,false
65,0.19429988874317475,0.1105025761007618,1.0735731032525782,77.4346583769059,26.69622061151669,11.782897782655063,17.647640993164956,30.474444756490264,0.04125079098148193,0.005542423175844773,28.500802916359692,1.1725005464556515,0.16629452320048083,0.7902026507722759,1.0804048125637644,85.41608514624994,87.64135905304248,39.9195520061444,4.625346549201244,74.9265891323023,3.6573467521544405,1.0196673663600246,49.601235593189486,45.20838817812508,204.92237361417932,false
66,0.2125803001441905,0.10773695546462961,0.7886119654244226,85.80859679559775,17.452168298178712,7.705715839368368,10.40031928007259,74.48467861683991,0.04432035581749126,0.06260396926833643,42.1335851177725,0.33721870760389944,0.1631107167331017,1.7014600707744032,1.6000261681150403,64.59635230175067,27.147147045682086,56.93736928492259,10.955550448138913,40.488193638643715,1.2119919769156833,0.9880917485080145,NaN,NaN,NaN,false
67,0.11145708913294933,0.053407542357180884,1.1408797285871053,79.7501169565037,14.533569116488666,5.650672203019348,7.816530618246458,45.354050353401405,0.006232315162765971,0.07026089027679713,50.972822930901515,0.7445664463396944,0.07847830489805158,6.866173094742335,2.1295480075981676,88.27114483471773,74.2817916225404,33.26389244028759,10.20322686183545,25.20118474975402,3.371762244756304,1.4584347992073616,24.848348376932528,17.441440769925656,148.74262003789335,false
68,0.11354936801652868,0.06407713910144835,3.5765378520589817,50.7691923949596,5.698456276017115,9.360558554758654,21.085967976182726,24.597315393687573,0.0516801749647069,0.014988291468467451,45.18235041876477,0.36457121664708714,0.06297785683023573,6.562481247325679,2.2449505068247793,61.29222821577005,48.3277313864476,40.993196902020216,10.75779291023939,26.352143458910454,1.4654855248258778,1.1283654065477542,34.895075128010205,-0.24882216383598887,150.3316376521505,false
69,0.11893431220192385,0.10140153494311978,0.4420266882727333,94.98127416419996,14.378464269609722,4.133829344883579,5.003441549108207,39.86886123803741,0.04314079639156575,0.018474306432087334,28.044141233171104,0.49017126974317815,0.03846231725716714,2.1140372111183203,3.394780714524319,47.216388476956354,73.5196560156921,23.156998766162797,14.543260024895444,65.37960744652962,1.3257886807604065,1.268719691785593,31.150192107223514,4.9443497343289025,145.64856135072932,false
70,0.018263980827337767,0.031872384783705854,2.686458339750567,109.38248882980818,14.335427734597664,18.719380357275906,4.823377504240632,23.17398290504798,0.07364507479857109,0.05910537684554432,32.24068010228143,0.3368095319179859,0.1720834038847311,5.593967222123085,2.1720277465279514,88.73326867430856,88.13234359885729,59.41164543241649,11.314698612132638,25.31222538232239,2.3215563789545426,1.0571940130752855,21.468147682904526,0.5648645685051505,120.8563142609156,false
71,0.015436371690676631,0.006754978729407455,3.1941847861435466,109.08579769023062,24.348977920849784,11.876515391725045,15.631454711291022,60.70626726694919,0.06949840526568998,0.017191878746235203,48.2125694200508,0.28946637325853686,0.08193497420731481,2.961902347234524,0.5416506243449284,53.205389214423164,24.487498270357484,16.21818649614215,3.8449417386279348,63.75204935211991,1.9046659032402378,0.9574866747996129,23.2724663528604,-5.726022517828689,118.86957374184124,false
72,0.12832711359778953,0.11310608294060018,3.4289516946919325,80.49052518445333,6.078505409753275,6.219701692912868,19.116359875236753,91.50336453652864,0.048058807623747334,0.03809831394306189,63.22076325352299,0.7259368615259688,0.10855904826377809,2.831508372853253,3.2938682529582115,45.66656269727436,69.63124034047505,34.3128354804713,11.546631618087776,71.68121384035194,1.206791238411041,1.1266645435474927,41.57111785110185,-8.375992018574301,135.60126605057783,false
73,0.16244360125386123,0.053155694160373274,1.280970824155875,85.05764634052866,4.934042565675901,2.581960613523014,14.256318533116506,59.54310489022133,0.016952660399522392,0.06896752933835693,67.36944245200615,0.45567661923139713,0.06990067419249187,4.382702436996926,3.5418747439920146,87.63023089952662,84.02416974686217,50.78417982139943,12.193621094403003,51.788851113870074,1.182419351698581,0.9536334246912137,31.668494430254043,6.986221344228667,144.22840387918313,false
74,0.05665462962939191,0.036648740737663846,3.327648846832901,89.68304294472408,14.100433035163334,16.63423276617308,17.189482995871316,69.43317334497257,0.03375565937429451,0.033911025759872995,29.004269395063766,0.9561017877087981,0.17743611924249666,4.2732023730391555,2.9609202931954473,72.42080959310293,90.9865299265428,34.389093920657274,7.6422464860999275,85.21507864308582,3.9875008879868346,1.78928997876222,16.08489280794759,18.068268548471863,134.53712124572735,false
75,0.1790477393343462,0.07248684787149326,3.1056604372771437,80.00650509513807,15.803271667082512,19.404836061699957,5.072261776183404,50.53634283691017,0.06877087475799662,0.038184663461033906,64.7447902520205,0.7764681406532735,0.09365615052956715,6.728413480901996,2.712377116229046,31.47797277810853,95.55426392991242,11.712240266562716,2.5849669494099787,83.54408111155098,2.3733776743800528,0.40604831297085253,25.650780918304886,0.541678509007788,134.5286290100986,false
76,0.1045014282738003,0.015301434548283569,1.3153239930555403,76.45876405517794,19.041502839124032,17.37756284917009,16.767491002999815,52.585567595679954,0.04839630962990289,0.05772259588580042,23.113382378314743,1.0690703439858655,0.14081846848811153,5.832271885046583,0.9067340351942832,89.8644304646881,91.19165243331936,39.93941515182582,5.050412444810338,82.46320885269193,2.001412585387844,0.7885942880501977,NaN,NaN,NaN,false
77,0.23348664694840912,0.0050060580897064,3.7872263133178383,48.8501302842711,25.006033782775063,8.677494132918802,9.254514051987162,60.36228063168376,0.04310051901690165,0.07637887464466209,35.76315125180827,0.7214247999941767,0.08607705596637147,5.74821561484309,1.1547889131794764,75.41991841964857,100.08684086117292,34.021616170992004,12.940056260318995,59.31496164202539,1.6275148172759883,0.86677323237502,NaN,NaN,NaN,false
78,0.08643161751749057,0.10339821859784688,2.328523782137491,87.96185410098755,8.624110220546484,12.591997084469698,9.794584994510718,91.98603861826057,0.06801697049497064,0.045537056662384785,32.77652083131055,0.6153589662817133,0.008873778092850532,6.092740839070579,3.637672549973162,57.46226090092398,84.08225579499174,23.74458755944488,2.443268631726542,49.535996309384835,3.255941164365967,0.5328536236519177,11.789594565286937,0.6946960952762566,109.84362357697407,false
79,0.11085898766672045,0.01216085762539227,0.557147982038845,87.28409632224253,21.017859299147844,6.114093561965524,16.340124534440385,86.50992191702272,0.041020268271958094,0.048136706561580936,64.11875120543291,0.6846956333169093,0.11966648309916614,6.3749649776119,1.2723034841304246,71.01219304564756,71.30379338039326,48.57728225280058,10.773123791557163,85.08653993502934,1.52685112962716,1.481629396695165,NaN,NaN,NaN,false
80,0.12728751172000624,0.013139666990623343,3.498850932616886,41.86269950040577,23.563795494091682,11.638597291758279,24.084422079020698,75.7121083599975,0.011680193553044598,0.07305458274846306,66.03454896840756,0.5626391003724833,0.14805414819948845,3.539045645929786,0.5344047032498089,61.82965818390667,109.73732105064472,23.747294089661985,4.45428112718352,46.60438613282969,0.9219490619109261,0.7582732475994914,45.01532810400393,5.655780357643387,156.9002042548583,false
81,0.17052210716449387,0.07370412302284779,0.7935557023779078,105.16051823862271,14.452273264102518,6.8019354064752555,19.703225071509056,42.89292367126828,0.055780096665716865,0.04474716546448808,44.39222393184043,0.29054648079052425,0.10571643032924359,1.2130782674442067,0.8119777841572331,80.44965052084413,83.65188035660292,32.209058554418384,10.92623069096353,27.65445039281023,3.0654735147337844,1.424416314132303,50.72268219966888,22.294393576163095,183.71320074818345,false
82,0.21608909968938086,0.06374926899945288,3.3481612926211213,107.762722305876,11.928915044131337,5.098548727314868,21.38199962455166,99.1055036071113,0.00041384542854537186,0.045530798877277644,54.029542698922775,1.1765873193383443,0.03832407207558191,0.2771895303980332,0.9020021043411357,37.462773727135705,118.04175679987266,26.614945648225557,3.606981826033364,62.00715032784398,1.8574940748133062,0.6067463375735571,27.725519309506694,0.383828952377236,134.97937766612597,false
83,0.21939771364067762,0.06619492601369037,0.785939674389073,71.75119403666423,19.094131094979705,12.548202981165392,13.553464924692754,75.0417255786347,0.04358899322041813,0.07743393935995967,33.6419921963022,0.8429715054191805,0.008185986553764835,5.734062426263,2.154291707935982,52.704234588297254,87.46569433585836,33.061024732041176,5.824750041339726,82.17031197743403,2.2953336338239176,1.749578040160231,17.270960305052125,14.46731224631749,131.84943536362394,false
84,0.22448731613390527,0.044640605828628104,2.720136697755951,61.834581873965256,22.44390651305981,2.8279075155837736,21.30960155473613,38.643681728503,0.03170949779942966,0.025562984843693747,38.15725996072353,0.3420446950206456,0.18502107075713298,5.778478447822022,3.982830826390205,89.3658001333963,48.2433242369138,50.42091649725028,8.842931275772225,60.07952767674021,2.1616141894775347,1.417920006427048,NaN,NaN,NaN,false
85,0.2291851672452672,0.04372991311966499,1.9600250562244579,97.54881561474993,5.864321490098867,16.536172329136075,12.52675349583704,79.28472997495363,0.02914318815304669,0.038859343110234326,54.73354623320586,0.8006772224566745,0.02218178552740207,2.509415972218745,3.5038713090578555,79.39499687687395,44.75428971642858,21.843633775068078,10.206547136079594,37.612719469300565,2.7366105600424735,0.5205494199725893,27.493494519957068,18.81384261661777,147.68588907696284,false
86,0.044472376974918265,0.015275360935718876,3.6279472048431662,32.75018637952997,23.503806369365172,18.17186982453861,16.145244721050766,90.69295366372187,0.025935384067495147,0.07936996666806022,24.578422310162985,0.292773694587787,0.13447744791101615,1.8745410909568094,2.206793109361191,57.16389654243319,96.64427932923955,24.80000921418423,5.908932130016596,16.034700756379912,2.988012250636524,0.15904491196067563,89.27181842580674,8.190547895308086,237.7724104829656,false
87,0.08455938614862951,0.05605798839841318,1.0509387422751253,109.3209362975272,13.402841642387717,9.162551240804587,12.806180130488938,41.39353910707787,0.013399873611912874,0.05353207676716367,20.252648339144656,1.0394801538969451,0.1540978832928037,5.3114143191487,1.6034150533629838,32.273917281172466,25.007664892618788,56.84699568251181,14.191457257834662,80.69278705101567,1.3745905605726378,0.9173886262011375,NaN,NaN,NaN,false
88,0.22290224930675218,0.036037614359184,1.8701969782894796,56.708817166537074,23.906432312748716,4.061132492540987,4.931271829844216,22.16817316526896,0.0330637562349337,0.001572193182440307,28.289442097075355,0.3067365922662757,0.061319353039553604,4.816350902965414,2.475172814320365,70.39939652995048,95.28887162692504,19.05720476345391,10.792880655330773,48.56182530595602,2.281871991016268,1.4571590182663523,43.910052529539556,-1.8268307401140689,152.97559226196367,false
89,0.05471019187632392,0.043245530034094905,3.0869512069474827,98.88906699170471,16.050121188404304,7.968163037070793,7.857105580882921,63.79538788827256,0.03578483553041926,0.0019497170931027786,18.653294766243505,0.9541625993246609,0.0776478525514614,3.2903693601068875,3.305401176852443,54.14406910285081,20.49216463309537,21.894218932683465,12.393586356251625,77.43262480817805,1.6690654512812915,0.7149364831450963,15.525628621978868,2.949092064457858,117.17675013167278,false
90,0.030398078904782938,0.04714447660267839,3.039164375683865,72.19214702131748,27.686182143383256,11.365752615916419,23.024445978473743,72.93319601944818,0.07690746191867356,0.04013299468489291,23.899789415818034,0.7425498136408115,0.1745327868558948,0.24502445352047697,0.06166852015537039,88.81077730907735,10.649828624910803,17.826228423733596,11.145845426690675,16.33907011319985,3.404065367816502,0.9109453282150429,33.1601552116437,-0.3902964127788806,134.4700968806867,false
91,0.2216483110388571,0.11965335267615101,3.886135027217175,91.54780638998635,20.90153230039991,17.509711827907452,18.111078908415337,57.69471374923353,0.014093468920650807,0.05529275194507209,64.53554219389669,0.7855059314781767,0.021998043524275434,5.028857885070186,0.17319750748506468,92.90212044590217,111.37536559180724,22.750803156630354,13.801856257176352,69.44957768143792,1.6786144404686416,1.2602290861248207,19.041621577048446,-0.18141605696041552,123.04054774659967,false
92,0.1193985774479571,0.011073393167975669,2.909743759027807,87.59253723444604,4.630061219975936,2.430050313744604,17.980136729510942,52.991834973081495,0.02960022839566352,0.05140869729916097,47.972050715599046,0.9993925645876436,0.01896815572244694,1.8306314680563054,1.0408102148887735,46.75751300433936,78.02301746471825,6.229203233007228,13.079779946102025,76.75996901919838,2.9932302043809127,0.821610671848946,279.4228834423279,505.43479719771267,985.1256539414757,false
93,0.04256185376697627,0.019734125327580326,2.412853830654875,86.93727672287953,22.291589380354136,2.894729624531016,18.269556445466925,22.25728471621605,0.009834264525440188,0.01812682054809316,35.43889470300793,0.7987363679742172,0.10730017934934227,6.617737851360249,2.0879183404763504,77.66654842282301,31.637304465033452,9.326698498196738,14.627303174482748,76.36999466043594,1.8783366806023971,0.21529609804066316,140.54597877770792,38.61006687263342,401.9353893516648,false
94,0.13382359961543602,0.07014602832767268,0.7742152847920325,84.1972278832678,19.860298445950402,19.81798268058914,22.36889244134118,58.29756612697557,0.011967306521159644,0.05298354588641623,21.29616125830979,0.8635701272660156,0.04276743026103043,4.56310727339547,1.0195855676170535,88.15581709410174,107.79526438236232,57.72301127190702,13.854595284870548,60.843836403175935,2.489865716563284,1.182124277521997,12.22157530920692,21.08983200857695,130.88205033896367,false
95,0.04707149158614135,0.05096800630072825,2.61359006247982,99.97104743912013,27.254670283334423,19.798018651186325,20.342027409887685,71.2432274612265,0.019951183955853526,0.06970899243412237,36.42383003058287,0.8584216074962762,0.053031826396266274,5.115577859633965,3.272040476658301,97.582129992168,116.34511362579474,17.041561659520866,4.472825011203232,86.9914246918442,3.7889447429434147,0.20296585170858983,18.498212057222812,1.640622825827542,115.56281720322491,false
96,0.14827117000675905,0.10558598381815451,3.5382712671106464,38.81657052809761,14.179485590691115,15.003364705400681,21.012882696743013,22.92199418807586,0.07491375542721895,0.0627499803726976,25.402781735045238,0.40029627187102046,0.16087091384302926,6.194759075562797,1.586737940038382,64.89817464979578,94.06483091887782,56.69472048400534,14.844214136526984,51.38291640252571,2.392907997260326,0.9934719267061398,15.437471601656014,-0.5993298652921695,116.96369387884327,false
97,0.14082941336469898,0.0133945371671226,0.6142247823165952,80.00542722143385,7.748302643871269,8.324186640643559,24.533426404717236,91.40904503711363,0.07962175426673432,0.07198531909402356,33.84392202998255,0.71382133836887,0.11169943548621619,1.3165420621647175,3.395954079996558,53.70431548481869,71.95189061524177,52.621807310374045,7.737889237261855,80.33523052687607,2.0323440032990914,0.819823490067485,NaN,NaN,NaN,false
98,0.0781022277627467,0.06661881631038116,3.964326216059603,100.86629545179386,15.139401994526038,7.658735137158896,10.990524003108687,33.46832460003503,0.011703785081536813,0.024795948735542125,50.89919598465622,0.713386883081348,0.08808769695214347,3.619838554011588,2.2866048100555534,88.7042607854857,107.6894247206584,38.81802826163096,2.3116447247869343,35.36491915693232,3.923127358424312,0.9184863973169334,NaN,NaN,NaN,false
99,0.1256716032814073,0.042530792360660194,1.7182842599088786,74.35938832663695,25.056906437185035,8.990097271350905,18.38796938730031,82.43664701563877,0.021214707699270967,0.01664525540497609,26.353912302476488,0.533124147112111,0.1444396638760609,5.673795023625098,3.2053870115623493,35.07870839959298,30.779301082790887,30.351719240564133,6.8146033850234975,87.91972511115497,3.3296539337663136,0.4359000118622651,58.254592520058964,13.439138402865815,177.2677519993522,false
100,0.05284290840143058,0.04194808231749182,0.5256836265799216,102.67570314808268,24.386993832619062,14.40087077327211,3.508346605806767,52.432282909071006,0.025930492917514786,0.03408642216248534,15.62488659022336,1.02686808252874,0.1689287966201632,0.6637625138348445,2.990220500146586,61.71796841705458,24.008018843160272,58.26374101096646,3.1650732765164173,35.89589411702948,2.624532549737274,0.42582192608090996,NaN,NaN,NaN,false
101,0.139938275510739,0.003507661341743389,3.102863108606944,86.3251484058845,3.8648832365910746,5.087362156589339,23.604208721532387,21.36844489260372,0.0649797411362842,0.01580485784598732,43.45147223201341,0.7223820427046239,0.10429174913865775,5.115838511106191,1.0595032477591753,41.81594699842065,11.844036101003942,7.500999496837,13.716015032740833,31.681131004848346,2.0779754771010306,0.9188372486419534,191.9050668428726,129.6783806622018,637.4749540361299,true
102,0.20599007253682253,0.0770273626699222,2.753770437160443,44.97294522792194,13.094411340810117,3.3696992367986285,4.052638607005391,51.72356534485721,0.03830823694248351,0.03390125357227183,42.96595755196651,0.42357990531090617,0.11095042757496414,0.4841565774759238,1.5037887421154612,30.556452542171474,67.91609968981804,41.49430970815004,4.574133814184876,31.5102262326203,1.5468015025659965,1.3723300368596343,21.093584248738573,4.800262591253137,126.9178812395504,false
103,0.10349832065714104,0.050057018101284156,2.5750138184586553,47.414610675182104,3.2016340136557657,6.076934889740229,11.785904821155757,38.34002286085194,0.02478747725073511,0.05541150662423362,21.273248807501624,0.5953829403737814,0.13979969571868292,3.0718035209411485,1.3133337350335155,92.89738374861159,54.89359635580868,30.659585863142205,9.619681401283398,34.98216364282831,3.5572409069113204,0.6524937298558898,11.234701443631781,2.9120990309430113,115.56482209636434,false
104,0.09598741782299189,0.04950369802769072,0.5277900571558605,48.16713874190416,3.215061163071688,15.415127384528242,11.226578950121414,64.95897287091171,0.04550121616165764,0.021217356735398863,37.52520456820673,0.7446398744636378,0.015260325136748742,4.145442905751436,2.47756194797466,99.29655980339784,64.32619313669599,55.11875281090179,6.774176829894055,84.15830901662015,1.2403389520857426,0.360060970529452,NaN,NaN,NaN,false
105,0.23289986165531404,0.002858992462178138,1.0153824129796036,75.98032256164271,25.65266989003313,3.3702896925552746,7.2378471570466605,29.127819983320535,0.009335056423182851,0.07229557382697731,67.33792916257308,0.3265645813443974,0.06502983651581093,3.866631405385675,2.395069563554516,35.00163179315343,67.96700296071162,16.453699502953064,8.38660771960302,20.63281378469189,3.3205915548522187,0.974801072535332,NaN,NaN,NaN,false
106,0.0689795190848839,0.02502843696570582,0.43024014748505124,90.33291791470762,14.636437716254235,6.413983328591227,24.852283307607912,87.21362121970111,0.023969000728251616,0.053287160158564266,63.94779478135842,0.4676987304347089,0.10392608540883554,5.577462546738685,1.673904815497513,85.73959758764896,60.426581497746135,16.127011979810256,12.333271876459445,80.64031742840267,1.741168547585666,1.357453630750422,310.42869208360935,543.5793808980106,994.0760961102998,false
107,0.1042774301446478,0.08772551176608727,3.282118294481742,53.00314182858927,25.69357053288498,16.84387200772558,23.73388038081944,68.97308505796599,0.07305633679530305,0.03525888667279259,19.529431613464993,1.0402500066103875,0.09925768401737883,5.607341176207703,1.9945060547178701,83.33016056531798,14.940279272060714,49.803257614277804,3.7173745964248504,89.09843265721094,2.0931611652880746,0.3864974942944692,NaN,NaN,NaN,false
108,0.002522438870468463,0.1131064899341811,1.080209136138631,60.304780554399365,23.83419395663692,5.158172951457491,18.279758356102818,82.09896690636197,0.06388312919002469,0.07406854823866532,33.9576560875519,1.1571308228587782,0.015998744441026072,0.03691912932930086,1.8205381381367327,37.03033308221303,89.25770652527473,37.14445756075329,8.97895595619563,62.49165300251569,2.0463998728964587,0.6932222691897623,228.5347706974752,193.39180921644783,864.1829684223213,true
109,0.02712445950554357,0.04679444888322526,0.46177105485824566,48.209130248569714,17.508353706406613,2.394479814232633,22.45696403741029,44.76166653600467,0.00038275051852387776,0.04583221661359787,34.600469354232445,0.8483132474538871,0.03770753651928497,6.766821725159785,3.3720866500706497,72.6268051329974,52.41103648659444,6.270882737854862,9.285314900611741,28.734101903904687,1.9955747157740236,1.4367084028404395,NaN,NaN,NaN,false
110,0.03434920578680678,0.10710681858955942,1.3736047834917615,65.35850585910333,10.953071133531424,10.542180676948405,13.224380486674931,30.207705772541765,0.017340406724669376,0.04468863373238262,43.83764228134565,0.21844689789248345,0.1455971526790787,2.886338079175662,0.6073206240807907,30.95006617453113,97.88560724229457,49.73181616852522,14.827801787281306,87.9510025783847,3.6556545313517397,0.9272938810946127,78.75703695955342,20.560293805001727,242.31556239552452,false
111,0.03642891376807311,0.06759113669250459,1.9569164016907719,106.87046116734649,14.050010094716022,17.23776642069833,10.565298545443898,83.19525902288277,0.011009285871666856,0.055985829823643474,39.08193478690845,0.37783079295449273,0.13338573076688548,0.13540963822077345,3.2382109903266287,89.21441865162114,55.09165172634891,33.891989835166214,7.664995867151613,30.6392214997333,1.0897520703601604,0.7767394020518258,20.04432941770543,-0.6957633090729232,129.11932927674346,false
112,0.20168047459803348,0.06266495433147277,0.6996175391701684,89.65111035586762,20.26898125322881,14.470955309988916,17.186802414284706,75.68954574525125,0.029520983036875385,0.008172687066283562,67.14803110499005,0.4228637296668265,0.019243386765831094,6.069346688548163,1.922004269445332,36.33540748362743,36.94043614254248,48.97218362098101,14.124512672501622,55.286343579398114,3.2068914713094747,1.0689039865094316,19.564102656385185,6.803211021491137,129.24194245802306,false
113,0.219478763330957,0.036216377868749004,0.6699272679303405,57.920755709798925,16.95969320905069,17.462926783905495,14.208013817905336,61.72384955417541,0.015342971544966107,0.00564370177604765,37.85475659493631,0.26455638074671806,0.10319271158599151,3.1382870263826166,0.14713611924829806,51.49209732704742,53.60867682439318,56.879901853033,6.109663489398372,36.99090230770014,3.866214200310378,0.8963962002703645,NaN,NaN,NaN,false
114,0.13165959272859482,0.017554091812859832,0.6475556578517816,88.98996621565871,15.045612112155098,7.728822491479414,21.671579395987123,37.02482594125583,0.018649184520317608,0.022726181061877987,55.99080440068519,0.3455015647491366,0.11807702281566516,6.664467395852382,2.423357739492677,55.9470622892643,23.28760527465122,56.9160503792686,12.590429586166909,27.396051753597856,3.504827472959135,0.5596592760671546,309.6175562454641,471.8045654447914,993.0768524039196,false
115,0.14431355950165556,0.0774570643457098,3.7745202886111757,87.08876183090676,12.178754718711057,14.052875683474587,4.266920020506032,60.20469602384219,0.0695302574187326,0.07029247275275574,16.004544052306176,1.0595214050973374,0.03865589944393707,5.241058897604092,0.9688953534986684,82.45892881721551,49.36471414340204,9.73819329782802,3.325703897920702,31.791958544774495,3.411765107919294,0.3292111346326282,21.508645010800926,-1.850975956953036,125.43531949818404,false
116,0.18761598272255556,0.03551278150692551,2.766175127541185,90.08220404760472,16.532869636349048,7.304146591228314,18.139348687190243,64.94862880684326,0.04173183923383389,0.07396400548645284,52.915038325006826,1.0829749839813636,0.12909719359566107,1.6061335739598739,1.4342592466411697,60.05109913364089,48.01169885284532,33.507938456302625,7.619507030497325,40.073810747401666,3.680471067747182,0.9195463320021044,27.953374820151936,8.89296605032635,139.07865794841052,false
117,0.09252059458998735,0.010610456045210758,2.8311592134620653,38.01617775943983,3.0163295856406274,16.40184883710301,5.994978789094207,49.642739655544226,0.07850129428569426,0.019643457384075927,22.003180242048607,1.171337134965272,0.13913205500186443,5.088910588135103,2.6193308787927068,30.429616837082687,13.336051008630337,47.70275660232099,10.18520415839485,85.01989580821962,0.7624125769220633,0.5352058858156625,NaN,NaN,NaN,false
118,0.06051023525475252,0.07595781513844727,3.4079539933992593,40.918407614234525,10.089776397292145,15.234962545489012,19.566120126530546,48.61008817799526,0.03674303139825269,0.05897665335504395,16.467652460612495,0.6966534214488401,0.18496880098686933,6.302102809905321,2.087783705240319,32.75787531170901,101.092471818312,36.25675343450684,3.3756243593861424,86.57276208604583,3.9228885703658074,1.083466012652087,13.517876875202568,3.6191819887975143,117.1349529859244,false
119,0.247793207030676,0.02685935541394067,0.6061212961113425,80.00823657520543,8.969869604277648,2.9479338762640825,16.042913172543365,45.361596374033994,0.07754876804936472,0.06127870112855753,29.979762944424117,0.45554913924174933,0.1596471519218865,0.942587281164466,1.0698667153614552,99.57209371109121,24.072777649549984,51.14585297529403,7.331333611926013,63.77277653754991,3.9144289179842704,1.153681516919708,NaN,NaN,NaN,false
