time,cell_id,bottom_x,bottom_y,top_x,top_y
2305,1,663.8169139033479,994.8531087302791,673.7065553433811,994.9969861362332
2306,1,663.9590764917328,994.9920425791972,673.84810833361,994.9476012808799
2307,1,664.0966113882943,994.8436845003874,673.9909314194994,994.9977462827284
2308,1,664.2360149743213,994.9912984336992,674.1289982117776,994.9449003369908
2309,1,664.3738050399032,994.844042736509,674.26749997158,994.9991739202043
2310,1,664.5204795379503,994.9962670436089,674.4057884443189,994.9481400912246
2311,1,664.6588343919577,994.8470406445813,674.5468130482917,994.9998403032092
2312,1,664.7988673650138,994.9954681133419,674.6831231968096,994.9490764297573
2313,1,664.9357414515474,994.856491436903,674.8261825040412,994.9981327889477
2314,1,665.0743663478689,994.9957618650125,674.9562145757815,994.955679638662
2315,1,665.2001609299622,994.8587166665191,675.0918251012164,994.994426806923
2316,1,665.3374729193614,994.9933991896102,675.2183854546427,994.9675491057129
2317,1,665.4690277089303,994.8612893147662,675.3509093324521,994.9973972620312
2318,1,665.6058374877955,994.9948932439594,675.4838561425305,994.9644613224278
2319,1,665.7378159577136,994.8606680710338,675.6186170619746,994.992854261968
2320,1,665.868567932895,994.9987645833535,675.7504189374994,994.9693175393635
2321,1,666.006662465321,994.8608818554303,675.884787253796,994.9986746600157
2322,1,666.1428277320899,994.9970599760641,676.0201679118027,994.9734895470981
2323,1,666.2664594996121,994.8682176670716,676.1561788315036,994.9981713821456
2324,1,666.3979758069925,994.9943168827486,676.2887544497025,994.9712273110875
2325,1,666.5363907212835,994.8700647355391,676.4259936357003,994.9963044952789
2326,1,666.6707540376093,994.990975323953,676.5549802596408,994.9749864779203
2327,1,666.8042515030172,994.8676490340584,676.6892326446896,994.9964936022976
2328,1,666.9383647755329,994.9978715350452,676.8243735681832,994.9727868164669
2329,1,667.0738844685225,994.8621129541046,676.9546749822055,994.9953208161609
2330,1,667.2093182338162,994.9919290444873,677.085784277706,994.96267121353
2331,1,667.3385688659275,994.8564995572567,677.2185147947544,994.9931581290559
2332,1,667.465106907334,994.9998955202614,677.3507636829471,994.9619674353123
2333,1,667.591751077034,994.8553036268934,677.4801455417836,994.9955488493182
2334,1,667.7224240017553,994.9966899148865,677.6113695249984,994.961452473474
2335,1,667.8503191335354,994.8537361802785,677.7350337744335,994.9960872502459
2336,1,667.9821560312118,994.9973947217163,677.8539121126267,994.9600471030607
2337,1,668.1068089815649,994.8593935048842,677.9771450151543,994.9901684445198
2338,1,668.2325345846515,994.9969108107659,678.1016054848693,994.981310641698
2339,1,668.35975755941,994.8634114807087,678.2333139791629,994.9949383620752
2340,1,668.4927626794499,994.999458033498,678.3662240823664,994.9791482227098
2341,1,668.6181782130484,994.8687023189669,678.4967917210931,994.9977607653536
2342,1,668.7449683437541,994.9974898784817,678.6246170764381,994.9776704268376
2343,1,668.8735387420554,994.8685625383955,678.7539908852488,994.995078772564
2344,1,669.0098821391956,994.997065397982,678.8874466062341,994.981744786181
2345,1,669.1467275196395,994.8708124816234,679.0172865650015,994.9973179003833
2346,1,669.2844718379329,994.9998675085708,679.152923750867,994.9807964027583
2347,1,669.4122411074708,994.8758286289707,679.2955519487109,994.9961926342266
2348,1,669.5465811748569,994.9971458840905,679.4289412093822,994.9786246897974
2349,1,669.6836937054611,994.8739692973218,679.5682400938092,994.993598010359
2350,1,669.8341490228945,994.9893398322257,679.6996510253283,994.969738529246
2351,1,669.9798810217898,994.8760020679034,679.8460731231861,994.9913305015231
2352,1,670.1307996738366,994.990940680445,679.988630586784,994.9588337389154
2353,1,670.2849009752159,994.8783162481457,680.1350582044124,994.993048989941
2354,1,670.4335485718665,994.9895978980906,680.2897999011357,994.9487723351292
2355,1,670.5831127658349,994.876587150921,680.4407718666207,994.9947627280995
2356,1,670.7322275107939,994.9912240502815,680.5943572990849,994.9510291739259
2357,1,670.8851412833052,994.8771232016744,680.7437620160104,994.9953191863591
2358,1,671.0311599386515,994.9860673915128,680.8911159083034,994.944878812578
2359,1,671.1762459559297,994.8786418326588,681.0423000009248,994.9900652818142
2360,1,671.3305656171935,994.9888387802033,681.1932331334058,994.9421867946389
2361,1,671.4911564655063,994.876383663593,681.3482651611107,994.9935828413091
2362,1,671.6524504959347,994.9910048589996,681.5052724835591,994.933600585127
2363,1,671.8160506840684,994.8793331350277,681.6637805381826,994.986208479824
2364,1,671.9786963309369,994.9939432656838,681.8253940963724,994.9402812770292
2365,1,672.1366630882758,994.8761387063968,681.9845952696485,994.9816409357895
2366,1,672.293154942604,994.9901820808373,682.1441163826312,994.9370597196593
2367,1,672.449778981439,994.8841096982176,682.3067364878389,994.984840760744
2368,1,672.6036228146081,994.9959141723525,682.4631252114068,994.9365162468305
2369,1,672.7588623061816,994.8846786087701,682.61506152375,994.9864614509092
2370,1,672.9070635511633,994.9909209048532,682.7731978825776,994.9378508766974
2371,1,673.0577631013672,994.8825305389202,682.9300471568301,994.9850492003998
2372,1,673.2200545714721,994.9969218438641,683.0807516250812,994.9319678070513
2373,1,673.374428843085,994.8805679607048,683.2434829576506,994.9803542565456
2374,1,673.5317299070003,994.993957980158,683.4071821776467,994.9290597426553
2375,1,673.6855783001384,994.8756301879706,683.5664260721675,994.9863464313651
2376,1,673.8342216736318,994.9924898475662,683.7182714364543,994.9305323968317
2377,1,673.9873961427248,994.874944508963,683.8678912559187,994.9856931276892
2378,1,674.1384423639345,994.9993133041978,684.021763538027,994.9301355198302
2379,1,674.2933675754718,994.8753160469962,684.1760798773972,994.992729248566
2380,1,674.4507182426803,994.999612678281,684.3314829768775,994.9293986586812
2381,1,674.6019400188036,994.8777994318093,684.4880386233484,994.9940698007775
2382,1,674.764623727548,994.9951669561067,684.6469040904478,994.9266763355643
2383,1,674.9199567770908,994.8796037125866,684.808520262952,994.9937169107255
2384,1,675.0789637482959,994.9923731471943,684.9749093546877,994.9243697309591
2385,1,675.2341120396259,994.8736046439548,685.1324265084643,994.9980101718402
2386,1,675.3945230415409,994.9976164731113,685.2955915572372,994.9219874835146
2387,1,675.557636820435,994.8731552757255,685.4574133489125,994.9997046511144
2388,1,675.720184233036,994.9980179771459,685.6173122955216,994.919925286108
2389,1,675.8825388150589,994.8691191899593,685.7902786525722,994.9985098787968
2390,1,676.0473936555516,994.9994085815719,685.9533607015065,994.9189402080452
2391,1,676.2073322989706,994.8684161945681,686.1221315546564,994.9960199736172
2392,1,676.374901210438,994.996108649835,686.288835101571,994.9165685431254
2393,1,676.5511012815875,994.8697483823411,686.4525814425073,994.9988405514347
2394,1,676.7251177252034,994.9956522516137,686.6181856326419,994.9229066726319
2395,1,676.894273584041,994.8729505454126,686.7790163452511,994.9939873192371
2396,1,677.0543842973655,994.997628838828,686.942155180933,994.9270947848759
2397,1,677.2207764768916,994.8676697419266,687.108901157675,994.9957480377128
2398,1,677.3873989225985,994.9974746968785,687.2721490269787,994.9281082646593
2399,1,677.5546039632508,994.8605707937159,687.4383828911339,994.9911388390564
2400,1,677.7201907212201,994.9998915449758,687.6072667416146,994.9277111901671
2401,1,677.8878921873188,994.8589463930995,687.7767800321194,994.9951995164218
2402,1,678.0558883483538,994.9921500166968,687.947693866852,994.92430937993
2403,1,678.2288122993679,994.8700869826879,688.113931643912,994.993495641206
2404,1,678.4002347297487,994.9908948582805,688.2800234052635,994.9293232703803
2405,1,678.5753093416879,994.8707885784229,688.4472468509276,994.993301626774
2406,1,678.7493204282976,994.9944229512221,688.6242367759222,994.9228581821798
2407,1,678.9203297592239,994.8611285887835,688.805910574341,994.9993051639507
2408,1,679.0912547260917,994.9983189085757,688.9808605864822,994.9173362292171
2409,1,679.2570572953149,994.8695308790784,689.1579304451141,994.9961066624692
2410,1,679.4334607560031,994.9949062462939,689.3412509720417,994.9210925460709
2411,1,679.613747303619,994.8793749978283,689.5278440111059,994.9998530555553
2412,1,679.7911918808368,994.9968491180866,689.7120587195764,994.9221052725759
2413,1,679.9626246585642,994.8786764826071,689.898129863322,994.9982511865926
2414,1,680.1375913097979,994.9991258452598,690.0713101166356,994.9231452355403
2415,1,680.31682882848,994.8869389034005,690.2407064747947,994.9945172446494
2416,1,680.4944094030772,994.9937274378539,690.409109923411,994.9222985906914
2417,1,680.676107225215,994.9067205537519,690.580825513668,994.9966019092408
2418,1,680.8562404834597,994.9964740880758,690.7586570139006,994.9225070403396
2419,1,681.0280832148003,994.9065356413789,690.9363088134712,994.9993793162274
2420,1,681.2012313490067,994.995589643097,691.1085442639612,994.9253641826937
2421,1,681.3737178081209,994.9032161325977,691.2834861874117,994.9944733765711
2422,1,681.5497742129381,994.9930313721525,691.4542943332598,994.9296992662989
2423,1,681.731073800444,994.9002142825208,691.6251239175673,994.995625236737
2424,1,681.9034103528433,994.997843407266,691.797640970316,994.9354291947423
2425,1,682.0739148180136,994.9060883475762,691.9731430312261,994.9963184155138
2426,1,682.2474356166356,994.985646289072,692.1470972641496,994.9310492768352
2427,1,682.4200866595536,994.9071054995089,692.321591895666,994.997430816192
2428,1,682.5982373449428,994.9876202080643,692.4926425356088,994.9292006977989
2429,1,682.7747721541897,994.8999183245186,692.6611377198404,994.9951927015842
2430,1,682.9461166920944,994.9845001947257,692.8365552983933,994.9337249312402
2431,1,683.117938524347,994.9024997315779,693.0051299988545,994.999742468497
2432,1,683.2911801860631,994.9833943303155,693.1749076576923,994.9302264359368
2433,1,683.4491132113616,994.8976987971798,693.3466874499485,994.9978154374933
2434,1,683.6121027296953,994.9886854332448,693.5029306215553,994.9266350689724
2435,1,683.7715234575319,994.8956671583514,693.6677277409007,994.9968465635229
2436,1,683.9360308091768,994.9890534822372,693.8366705802646,994.9304890718944
2437,1,684.1045951483447,994.8984462753364,694.0060831414424,994.9962032887296
2438,1,684.2684812456074,994.9863796488795,694.180168833633,994.9301121359164
2439,1,684.4407514835477,994.8960571939978,694.3548575932413,994.998374483441
2440,1,684.6207410148116,994.9902557048368,694.5270305993806,994.9185621287066
2441,1,684.7986594038343,994.9013131578441,694.7013624725914,994.9972526281183
2442,1,684.974054798637,994.9861172886893,694.8764422368246,994.9188330035001
2443,1,685.1582828983097,994.8974016464476,695.0584380276939,994.9972433290574
2444,1,685.3438239990032,994.9870334911266,695.2453469599725,994.9154325490222
2445,1,685.5311926163871,994.8939431948625,695.4411760055634,994.9888599216855
2446,1,685.7163612187387,994.9770705648443,695.6261026892789,994.9357347297447
2447,1,685.9013410475216,994.8937206879125,695.8178101537187,994.9943030925374
2448,1,686.0807282900364,994.9844754439938,696.0103922950889,994.9356194058454
2449,1,686.2631633371884,994.8867913653088,696.1875336716264,994.9980969591379
2450,1,686.4527567926035,994.9887771301225,696.3677105046238,994.9337698196517
2451,1,686.631502884371,994.8868873702037,696.553664981148,994.9988817422039
2452,1,686.8073236049506,994.9896269711697,696.7307405680781,994.9328973827885
2453,1,686.9857911511368,994.8909965068174,696.9112810150338,994.9946736799828
2454,1,687.1658181165524,994.9899523730344,697.0874879613594,994.947289610753
2455,1,687.3481825803354,994.8867902220273,697.2628076145043,994.9878707394694
2456,1,687.5277324006796,994.9854337736781,697.4459793145273,994.9469901443076
2457,1,687.7025833073727,994.8841753438135,697.6334913712099,994.9881434859237
2458,1,687.8768331213944,994.9878105241656,697.8092902577041,994.9440114908349
2459,1,688.0559923892108,994.8927889146944,697.9766264491952,994.9871422910055
2460,1,688.2324395499292,994.9860070421938,698.1375401508548,994.948869686082
2461,1,688.4011273955737,994.8925905648098,698.3041067973664,994.9901856274982
2462,1,688.5613157184553,994.9770200373212,698.4740182881989,994.947063369764
2463,1,688.7200259286338,994.8945541811011,698.634746266119,994.9906045808076
2464,1,688.8812929779831,994.9866133119735,698.7876941678288,994.9463391182145
2465,1,689.0358016351362,994.8912326023259,698.9436265409441,994.9773851238889
2466,1,689.1851059685662,994.9824209404803,699.0974074502817,994.9454276314208
2467,1,689.3422537651574,994.8907966176018,699.2485776706462,994.9748184489235
2468,1,689.5004808951177,994.9840795931211,699.4022706430409,994.9490850613047
2469,1,689.6544162127443,994.8898696464911,699.553162465722,994.9772146125987
2470,1,689.808431869517,994.9827938811538,699.7088033596871,994.9524270694042
2471,1,689.9607434044651,994.8865612876599,699.8586825929096,994.9826982866103
2472,1,690.1171376992311,994.9791840782724,700.0025492967219,994.9475439137036
2473,1,690.2629083792981,994.8875822515294,700.1562483940248,994.9817754855807
2474,1,690.4114054824836,994.982559677606,700.3097499985544,994.9402198965713
2475,1,690.5579059551139,994.8910845273379,700.4624714472751,994.9761317064583
2476,1,690.7035068638514,994.9856452898118,700.61074750455,994.932722643946
2477,1,690.8482882537917,994.885430374682,700.7571513862689,994.9828137047756
2478,1,690.9992173482084,994.9908057444451,700.8945784417468,994.9380078351074
2479,1,691.1434227828182,994.8890400990387,701.0403647490882,994.9856339868809
2480,1,691.2881600100958,994.9962806111547,701.1896406113967,994.9337953453838
2481,1,691.4309232465442,994.8902418880406,701.3359536654056,994.9887787567199
2482,1,691.5755277291635,994.9958813987652,701.4794692424841,994.9388075629414
2483,1,691.7159326611485,994.9026268894204,701.6325247801248,994.9857279033173
2484,1,691.8690224496536,994.9994095249978,701.7784552899934,994.940400093392
2485,1,692.0142277347393,994.9032188748706,701.9283976813847,994.9964657817558
2486,1,692.1657148823808,994.9988740117894,702.072386048472,994.9455732136529
2487,1,692.3125443002643,994.9073390108305,702.2176602964819,994.9962193084652
2488,1,692.4611432718534,994.9970452666428,702.359933927581,994.9448133090841
2489,1,692.605028403013,994.9126224585724,702.5063730287492,994.9988486465799
2490,1,692.7523157149102,994.9988759838396,702.6481284336753,994.9488451722033
2491,1,692.8934322598392,994.9094840562316,702.8033987448696,994.999732877022
2492,1,693.0475229469002,994.9989860634391,702.9495775522438,994.9485935754703
2493,1,693.2016413000308,994.90599151321,703.1045714603548,994.9984067144304
2494,1,693.3571064200779,994.9985846239919,703.2574516789574,994.9441322735403
2495,1,693.5100368289474,994.9037009603499,703.418891927046,994.9971254779792
2496,1,693.6711718319308,994.9990280072611,703.5755160169622,994.9482211779065
2497,1,693.8336679134459,994.9093578536272,703.7392784338113,994.9975815844178
2498,1,693.9941965559132,994.993796671707,703.9009406609049,994.956400160875
2499,1,694.1429415641846,994.9060852857398,704.0633436203376,994.9968281320388
2500,1,694.2948125383193,994.9968898580363,704.2140082437014,994.9524673310661
2501,1,694.4476118230175,994.9159599241627,704.3728241224882,994.9956565921476
2502,1,694.6016754903067,994.9996824120223,704.5223914209022,994.9498242196756
2503,1,694.7561691863334,994.9119516864805,704.6737267333028,994.9953736788929
2504,1,694.9064526647687,994.9991972884027,704.8356650110463,994.9522157193688
2505,1,695.0657852629942,994.9152844182529,704.9958711226122,994.9983199834139
2506,1,695.223513479696,994.9971329879272,705.1664141914114,994.9515038624662
2507,1,695.3963887047922,994.9139381053869,705.3358541783495,994.9973691613861
2508,1,695.5738700447251,994.9982881936706,705.5097854238007,994.9618938168795
2509,1,695.7529900382846,994.9228546631908,705.6914507971549,994.9935780887768
2510,1,695.9298985715029,994.9985730211295,705.8736511424706,994.9630176328826
2511,1,696.1088940118426,994.927284762169,706.0528979945749,994.9971561059607
2512,1,696.2934415364841,994.9966033489997,706.2369921657345,994.961188827946
2513,1,696.4751222878201,994.9310336616979,706.4187801345565,994.999012852907
2514,1,696.6540542359761,994.9996970497898,706.6090745225038,994.9664149050318
2515,1,696.8492117040513,994.9200197601332,706.7949281922615,994.9965126936695
2516,1,697.0409385378509,994.9988038255583,706.986310634005,994.9705853106225
2517,1,697.2298844994507,994.9206127862941,707.1766247367809,994.9892155071099
2518,1,697.4258610905289,994.9908933110461,707.363201867982,994.9760491406555
2519,1,697.6124416183977,994.9388072129825,707.554648456448,994.9900272174303
2520,1,697.803062625702,994.9972748900785,707.7490680767905,994.9747500530415
2521,1,697.9948220049715,994.936243466295,707.9426121351739,994.9872105105819
2522,1,698.1902205495458,994.9976942259607,708.1357911926976,994.9820523794866
2523,1,698.3892384299213,994.9349903013,708.3345994168156,994.9909980478217
2524,1,698.5858915309004,994.9915165110745,708.5268969532165,994.9717592881656
2525,1,698.7775742438563,994.9531722928577,708.7247221387884,994.990009113694
2526,1,698.9624590040598,994.9973276896274,708.9261674628497,994.9751363996087
2527,1,699.1549159708749,994.9529984936023,709.1140393113066,994.9944875762992
2528,1,699.3428902649144,994.9936227144844,709.2952143217464,994.9729934172669
2529,1,699.5225076410152,994.9505746074043,709.4781816047197,994.9976956093149
2530,1,699.7051675887627,994.9893717380546,709.6604146311582,994.9675431495446
2531,1,699.881013150974,994.9442908619342,709.8498970190524,994.9926158504929
2532,1,700.0671521331591,994.984332068151,710.0373793859812,994.9669232524503
2533,1,700.2439467699392,994.945735326983,710.2215362574073,994.9998885207704
2534,1,700.4221653200887,994.9791133508245,710.4068660584882,994.9731419788433
2535,1,700.6102215386678,994.948043255546,710.5944639085933,994.995727928246
2536,1,700.8022600280045,994.9855195505297,710.7737705399727,994.9805619120617
2537,1,700.9863700267922,994.9458270400962,710.9592220614942,994.9915584188914
2538,1,701.1716288756907,994.9908924592121,711.1418974452675,994.9805606031882
2539,1,701.3542132816914,994.9475002673231,711.3275287695802,994.9934680488477
2540,1,701.5418583944806,994.9967167006579,711.5092695279386,994.9795506100108
2541,1,701.7324512330172,994.9466676407668,711.6926174887163,994.9935759644911
2542,1,701.9178097350436,994.9962223135564,711.8813321894618,994.9782031780892
2543,1,702.1018126053303,994.9475634729085,712.0727087983157,994.995558096643
2544,1,702.2927065430111,994.9982949510916,712.2580368965077,994.9810402085743
2545,1,702.4775902915726,994.9494352114482,712.4448087311929,994.9981916056854
2546,1,702.6655018095026,994.99532398582,712.6289190394547,994.9869879422614
2547,1,702.8552027182284,994.9434836371056,712.8126913494702,994.9965458679821
2548,1,703.0411899834444,994.9942421818133,713.0012638357387,994.9993584337693
2549,1,703.2222956243163,994.9449558834539,713.1775641237667,994.9969945991287
2550,1,703.4041623569086,994.9961282585298,713.355665608889,994.9999022137653
2551,1,703.5935762776378,994.9504966325991,713.5392947421752,994.9939243257135
2552,1,703.7891975330997,994.9995763802166,713.7257713718238,994.9970698139484
2553,1,703.9808211518797,994.9566505121684,713.9175863172466,994.9919673533642
2554,1,704.1795173902699,994.9958571833582,714.1129801843625,994.9924281974893
2555,1,704.3691689592835,994.9669364190205,714.3171360890708,994.999007499946
2556,1,704.5684942973747,994.9988118748859,714.5130920580402,994.9966971634038
2557,1,704.764948415267,994.9707055716843,714.7072960763644,994.9926708258482
2558,1,704.9632157709091,994.9994137193089,714.9074794265517,994.9878784658708
2559,1,705.1598358498231,994.9688572231273,715.1101640932771,994.9749637879934
2560,1,705.3548082250292,994.9977647015425,715.3126076036033,994.9635036141025
2561,1,705.551341481505,994.9716210293142,715.5093468615701,994.9487434486887
2562,1,705.7483654600109,994.9991670715186,715.715304672923,994.937466646661
2563,1,705.9495652674113,994.9655150624246,715.9151373234965,994.9235859602924
2564,1,706.1428814633806,994.9999820645762,716.1111499566755,994.9024330775436
2565,1,706.3443512345195,994.9666195338481,716.3048259925826,994.8808697481977
2566,1,706.5401020637695,994.9900592585545,716.503122819782,994.8588257200848
2567,1,706.734768535525,994.9675747889924,716.7038123081323,994.8256833524803
2568,1,706.9296176581228,994.9862580830255,716.9009130921834,994.7897646384142
2569,1,707.1321278832133,994.9648168065131,717.0883762077111,994.7527782001656
2570,1,707.3304099038587,994.9892115305554,717.285765029574,994.7160792046664
2571,1,707.5337141097573,994.971545519069,717.481672086627,994.6817798773848
2572,1,707.7338482575782,994.9832287327855,717.6943177573341,994.6523935540374
2573,1,707.9392068418825,994.9690204272841,717.9006537656413,994.6244363747575
2574,1,708.1468040539161,994.9938186381448,718.1046119754266,994.5958630938206
2575,1,708.3534357209409,994.9810413160097,718.3123216748791,994.5695133106282
2576,1,708.5616967440207,994.9986884487703,718.5171831549421,994.5407357591847
2577,1,708.767022288587,994.9827542365399,718.7154992779847,994.5112679478547
2578,1,708.9687551902518,994.9892387077915,718.9114177089535,994.4910231767632
2579,1,709.1673319351686,994.9948691612299,719.1099077116937,994.4706510524476
2580,1,709.3601997048343,994.9920850912123,719.3085173860532,994.4535741026456
2581,1,709.555425308833,994.9988810221682,719.5057972826608,994.438379835017
2582,1,709.7618451584018,994.993460207611,719.7019832157375,994.4244715070729
2583,1,709.9652606809279,994.9932802550925,719.9042141388711,994.4013786774333
2584,1,710.1712818413856,994.9945048034962,720.1108767651075,994.3842919336611
2585,1,710.3840648191252,994.988303796766,720.3142365490991,994.3660013404045
2586,1,710.5936960892827,994.9849201997747,720.5169758333714,994.3499457461992
2587,1,710.8003338073743,994.9826922221964,720.7272104424811,994.3315098632474
2588,1,711.020621428534,994.9787942831941,720.9408759709485,994.3105828336759
2589,1,711.2382728196634,994.9834204984288,721.1522848418912,994.2876337279339
2590,1,711.4489192017086,994.9757374925722,721.3672417221114,994.2632231833262
2591,1,711.6598708400053,994.9847776369369,721.5744707401359,994.2446679398502
2592,1,711.8669661969681,994.9742659894083,721.7844277006953,994.2317821529641
2593,1,712.0744526605939,994.9842299125708,722.0045518047875,994.2181297583076
2594,1,712.2810355836842,994.9873998593587,722.2214919847468,994.2077051840192
2595,1,712.488046324994,994.9815571828779,722.4293793432672,994.1848425460662
2596,1,712.699374818043,994.9835214331993,722.6396744913199,994.1541880291555
2597,1,712.914447831398,994.975290854653,722.8486591605457,994.1257768859431
2598,1,713.1199392815914,994.9810026435285,723.0581492873144,994.0984275258107
2599,1,713.3288313422692,994.9739416030021,723.2633508632782,994.0717033395451
2600,1,713.5441617682721,994.9786714485626,723.4743114254929,994.0548029754655
2601,1,713.7594387316506,994.9691447474273,723.68566255067,994.0430393513432
2602,1,713.9729767345729,994.973933265501,723.8963791951209,994.0272520372296
2603,1,714.1883807724182,994.9675489729977,724.109105862237,994.0068287837526
2604,1,714.401485562706,994.9690913983356,724.3128483716332,993.986152270508
2605,1,714.6097560012751,994.9698517381225,724.5194616714847,993.9765795345378
2606,1,714.8153038388863,994.9613241149308,724.7239055519433,993.9664567802017
2607,1,715.0198902199368,994.9668172474835,724.9236964642886,993.9554927494452
2608,1,715.2198962666891,994.9638618045022,725.1236534563141,993.9422105462414
2609,1,715.4173054304092,994.9644159695383,725.327504587891,993.9259758510357
2610,1,715.6155640448416,994.969848717553,725.5249188128274,993.9154932692032
2611,1,715.8044463221878,994.9624405683036,725.726046193187,993.8974668612364
2612,1,716.0025405420316,994.968198998203,725.9189473237047,993.8812466596092
2613,1,716.1999041630916,994.9678054639688,726.1051834173346,993.8614487519878
2614,1,716.391248644614,994.9639650802903,726.2962904538005,993.8464374632736
2615,1,716.5862752562131,994.9633468308666,726.4861382566046,993.8368918447073
2616,1,716.7818224738845,994.963471992703,726.6841046685975,993.8256685060321
2617,1,716.9864743043054,994.964386776738,726.8731388124754,993.8135625979883
2618,1,717.1808334109492,994.960440446198,727.0624517555742,993.8043148715464
2619,1,717.3771075323496,994.9618569862039,727.2537569627939,993.7983115397767
2620,1,717.5758340464303,994.9631514837192,727.4405922615842,993.7869110753415
2621,1,717.7708206416994,994.9603699324425,727.6363505429097,993.7716787472799
2622,1,717.969639262342,994.9660218599363,727.8332727887207,993.7540559395649
2623,1,718.1719715668925,994.9605789542919,728.0209069692119,993.7386242341468
2624,1,718.3689242579089,994.9667210111869,728.2183994572055,993.7283510482062
2625,1,718.5683834606831,994.961302645195,728.4120797883149,993.7111193460852
2626,1,718.7701569829239,994.9498885882422,728.6147848107281,993.6841827677066
2627,1,718.9744265023056,994.9587277457574,728.8157774715966,993.6611929253133
2628,1,719.1897671368937,994.9512654386319,729.0167887902502,993.6362436669081
2629,1,719.3955371687116,994.9553078477177,729.2199045012006,993.6106488405446
2630,1,719.6098134091943,994.9542093266098,729.4190936870488,993.5823355614468
2631,1,719.8162511455238,994.9501205938203,729.621243613386,993.5527418598471
2632,1,720.0261189252784,994.951679481257,729.8220115643057,993.5203405425065
2633,1,720.2291695098085,994.9501094346269,730.0349985715186,993.4787587696364
2634,1,720.4372379320023,994.9540193316715,730.2448913493403,993.4415499761986
2635,1,720.6470804418724,994.9423079180824,730.4546577707662,993.409217821498
2636,1,720.8565499454174,994.9523061570288,730.660731044676,993.3757537717077
2637,1,721.067263898313,994.9364652771065,730.8704841210871,993.341642889582
2638,1,721.281240349113,994.9511271552278,731.0853297203731,993.3077305230865
2639,1,721.4982662745225,994.9336570837196,731.294822564593,993.2769455817889
2640,1,721.7186150628157,994.9501383765504,731.5017878478349,993.2488329171312
2641,1,721.9454870772407,994.9332314536185,731.7204875627052,993.2202355447367
2642,1,722.1731003831192,994.9442522708533,731.9329454268624,993.1927555399329
2643,1,722.3961338788649,994.9341065910714,732.1463105262835,993.1624498368976
2644,1,722.6107441860286,994.9422210239075,732.3646035619665,993.1264027205356
2645,1,722.8260807265505,994.9366061761527,732.5729691886822,993.0959987916025
2646,1,723.0506362704585,994.9406583316038,732.7818772468538,993.06240549109
2647,1,723.2669251421436,994.9431223388709,732.9885258914827,993.0227429838147
2648,1,723.4836688102691,994.9354338988269,733.2036590868921,992.9867447426388
2649,1,723.6991642881632,994.9381141279729,733.4115120020693,992.951980589648
2650,1,723.9071931858045,994.9441462301547,733.614984596783,992.911060428708
2651,1,724.1153584382474,994.9366040297365,733.8090150838276,992.8716121224343
2652,1,724.3174748883332,994.9458384545406,734.0025489784584,992.8356787289658
2653,1,724.5132700515568,994.938515516421,734.1961764604464,992.7997541151597
2654,1,724.7099594735967,994.9455759902721,734.3837246079146,992.7584623133786
2655,1,724.9061767167415,994.9475669775768,734.5680330152505,992.7189232915242
2656,1,725.1122060258846,994.942188476785,734.7560020600747,992.6827673570407
2657,1,725.3119163846077,994.9497348492555,734.9462198964516,992.6466666727658
2658,1,725.5037257174965,994.9422649328718,735.1385469323554,992.6076243744212
2659,1,725.7041956449463,994.9502221414841,735.3243442238016,992.573250855855
2660,1,725.8985931976476,994.9381513649357,735.5102021407821,992.5299941985223
2661,1,726.0940568987282,994.9424872908564,735.6974103352777,992.4834250515551
2662,1,726.2927233016225,994.9399919740925,735.8857046711715,992.4369017683154
2663,1,726.4993139250846,994.9332615970739,736.0691604242157,992.3935145574061
2664,1,726.6964711998714,994.9422457023196,736.2530435502732,992.3529318170675
2665,1,726.8986404373303,994.9297270058543,736.4366968415329,992.3219333569726
2666,1,727.0912823028401,994.9364910164155,736.625486491842,992.2892970042262
2667,1,727.2901230271834,994.9351806877344,736.8168258074505,992.2526956091125
2668,1,727.4891478717016,994.9398103812748,737.0091982639955,992.2132032463277
2669,1,727.6927430947695,994.9350119869238,737.2019502495386,992.1738792763099
2670,1,727.8975413601366,994.939621885451,737.3936584456411,992.1294127611118
2671,1,728.0965080840562,994.9341337073814,737.5825420654674,992.0793313525947
2672,1,728.2976787870099,994.9291177168301,737.7725871496219,992.0306489365958
2673,1,728.4996878539789,994.932966412468,737.9663693463174,991.9800439951993
2674,1,728.7150626497768,994.9296782503908,738.1600730271341,991.9331191171802
2675,1,728.9203265064831,994.9242271470341,738.3527670926132,991.8869974546233
2676,1,729.1262204847638,994.9359544410702,738.5487200346729,991.83506505994
2677,1,729.3386631799333,994.9390461749324,738.74020934126,991.7898959060118
2678,1,729.5442484865383,994.9290420901538,738.9286516555809,991.7445674975346
2679,1,729.7482927212731,994.9473811315114,739.1193067578613,991.7031189731322
2680,1,729.9542414238965,994.9325686682331,739.3074620429869,991.6638066222554
2681,1,730.1523431924118,994.9469357058291,739.4963730898553,991.6241339132916
2682,1,730.3510213476029,994.9404347214044,739.6848259410148,991.5914834995693
2683,1,730.5525358288625,994.9483750854265,739.8739272533072,991.5508678785166
2684,1,730.7551362267549,994.9388831375381,740.0649368335995,991.5139416591217
2685,1,730.9564703296577,994.9493933548862,740.257780121243,991.4901127916922
2686,1,731.1614026824137,994.9351878905064,740.4421693308491,991.4755484077132
